speakerid,mean_sim,lastname,firstname,chamber,state,gender,party,district,nonvoting,session
99113281,-0.0530395557022341,SARBANES,PAUL,S,MD,M,D,,voting,99
99113330,-0.0334830640893443,SHUSTER,ELMER,H,PA,M,R,9,voting,99
99113340,-0.0281770227416667,SISISKY,NORMAN,H,VA,M,D,4,voting,99
99113350,-0.0378228700930233,SKEEN,JOSEPH,H,NM,M,R,2,voting,99
99113360,-0.0275925301666667,SPENCE,FLOYD,H,SC,M,R,2,voting,99
99113370,-0.024832198171875,STUMP,ROBERT,H,AZ,M,R,3,voting,99
99113390,-0.0203039053125946,TRAFICANT,JAMES,H,OH,M,D,17,voting,99
99113410,0.00975839323066667,WATKINS,WES,H,OK,M,D,3,voting,99
99113500,-0.0243147451179012,BEREUTER,DOUGLAS,H,NE,M,R,1,voting,99
99113550,-0.0113909565056604,COMBEST,LARRY,H,TX,M,R,19,voting,99
99113560,-0.0183982666258278,CRAIG,LARRY,H,ID,M,R,1,voting,99
99113570,-0.0517873692752147,CRANE,PHILIP,H,IL,M,R,12,voting,99
99113601,-0.0220327429977518,DOMENICI,PETE,S,NM,M,R,,voting,99
99113640,-0.0209217907704918,FROST,JONAS,H,TX,M,D,24,voting,99
99113650,-0.0150709805507042,GEPHARDT,RICHARD,H,MO,M,D,3,voting,99
99113730,-0.0531885323066667,KLECZKA,GERALD,H,WI,M,D,4,voting,99
99113740,0.00176749019,LIPINSKI,WILLIAM,H,IL,M,D,5,voting,99
99113770,-0.0346327973821429,MATSUI,ROBERT,H,CA,M,D,3,voting,99
99113870,-0.0146293966147115,STENHOLM,CHARLES,H,TX,M,D,17,voting,99
99113881,-0.0437988937362199,STEVENS,TED,S,AK,M,R,,voting,99
99113900,-0.0566968227836364,TAUZIN,WILLIAM,H,LA,M,D,3,voting,99
99113921,-0.00740731401543444,WARNER,JOHN,S,VA,M,R,,voting,99
99113960,0.0119663214835088,BILIRAKIS,MICHAEL,H,FL,M,R,9,voting,99
99113970,-0.00692084947070707,BOEHLERT,SHERWOOD,H,NY,M,R,25,voting,99
99114080,-0.0182514578255172,DELAY,THOMAS,H,TX,M,R,22,voting,99
99114091,-0.0115503175285269,DODD,CHRISTOPHER,S,CT,M,D,,voting,99
99114100,0.00742652323142145,DORGAN,BYRON,H,ND,M,D,0,voting,99
99114110,-0.0348314438709677,EVANS,LANE,H,IL,M,D,17,voting,99
99114170,-0.0296026341591667,GREGG,JUDD,H,NH,M,R,2,voting,99
99114240,0.0206637762350427,HYDE,HENRY,H,IL,M,R,6,voting,99
99114270,-0.00810348303564357,JOHNSON,NANCY,H,CT,F,R,6,voting,99
99114300,-0.0133487981006024,KOLBE,JAMES,H,AZ,M,R,5,voting,99
99114310,-0.0188472033105263,LEACH,JAMES,H,IA,M,R,1,voting,99
99114400,0.00236972941886793,OWENS,MAJOR,H,NY,M,D,12,voting,99
99114410,-0.0652525025860465,OXLEY,MICHAEL,H,OH,M,R,4,voting,99
99114440,-0.00832771220090909,SABO,MARTIN,H,MN,M,D,5,voting,99
99114470,-0.0352610181919643,SHAW,E.,H,FL,M,R,15,voting,99
99114511,-0.0660297648581515,SPECTER,ARLEN,S,PA,M,R,,voting,99
99114550,0.0184231267482456,THOMAS,WILLIAM,H,CA,M,R,20,voting,99
99114621,0.0194230701405191,BYRD,ROBERT,S,WV,M,D,,voting,99
99114890,0.0271059536071143,HUNTER,DUNCAN,H,CA,M,R,45,voting,99
99114941,-0.00335559237310148,KENNEDY,EDWARD,S,MA,M,D,,voting,99
99114990,0.0515338983225714,LANTOS,TOM,H,CA,M,D,11,voting,99
99115010,0.0121732601112332,LOTT,TRENT,H,MS,M,R,5,voting,99
99115140,-0.021699694707449,REGULA,RALPH,H,OH,M,R,16,voting,99
99115180,-0.0122374787666667,SAXTON,H.,H,NJ,M,R,13,voting,99
99115280,0.0201396101428571,ABERCROMBIE,NEIL,H,HI,M,D,1,voting,99
99115351,-0.0184140296984566,BIDEN,JOSEPH,S,DE,M,D,,voting,99
99115370,-0.0832335645414634,BOUCHER,FREDERICK,H,VA,M,D,9,voting,99
99115590,-0.0495237268333333,GORDON,BARTON,H,TN,M,D,6,voting,99
99115700,0.0262361497626506,KANJORSKI,PAUL,H,PA,M,D,11,voting,99
99115870,-0.0459881492275862,MOLLOHAN,ALAN,H,WV,M,D,1,voting,99
99115900,-8.52289382352945e-05,MURTHA,JOHN,H,PA,M,D,12,voting,99
99115920,-0.0430475238525773,OBERSTAR,JAMES,H,MN,M,D,8,voting,99
99115930,-0.0214473487752294,OBEY,DAVID,H,WI,M,D,7,voting,99
99115940,-0.0258520988,ORTIZ,SOLOMON,H,TX,M,D,27,voting,99
99116040,0.0058919200379845,SKELTON,IKE,H,MO,M,D,4,voting,99
99116090,-0.0606369937921429,SPRATT,JOHN,H,SC,M,D,5,voting,99
99116401,-0.0456540673384615,INOUYE,DANIEL,S,HI,M,D,,voting,99
99116410,-0.0422173249796296,AKAKA,DANIEL,H,HI,M,D,2,voting,99
99116421,-0.0392493779025969,BINGAMAN,JEFF,S,NM,M,D,,voting,99
99116481,-0.0150717558465,LUGAR,RICHARD,S,IN,M,R,,voting,99
99116500,-0.0157169620211111,SNOWE,OLYMPIA,H,ME,F,R,2,voting,99
99116530,-0.0177242753254545,ACKERMAN,GARY,H,NY,M,D,7,voting,99
99116630,-0.0198456418512195,BERMAN,HOWARD,H,CA,M,D,26,voting,99
99116700,0.0216406272148148,BURTON,DAN,H,IN,M,R,6,voting,99
99116780,-0.000444720040089686,DICKS,NORMAN,H,WA,M,D,6,voting,99
99116790,-0.0126854681788489,DREIER,DAVID,H,CA,M,R,33,voting,99
99116800,0.0072066168342543,FRANK,BARNEY,H,MA,M,D,4,voting,99
99116880,-0.0152574693303797,KILDEE,DALE,H,MI,M,D,7,voting,99
99116930,0.00396316077177419,LEWIS,JERRY,H,CA,M,R,35,voting,99
99116940,-0.00774685733025,LUNGREN,DANIEL,H,CA,M,R,42,voting,99
99117130,-0.0440058396019048,STARK,FORTNEY,H,CA,M,D,9,voting,99
99117170,0.02391831244375,TOWNS,EDOLPHUS,H,NY,M,D,11,voting,99
99117261,-0.00783594785914634,KERRY,JOHN,S,MA,M,D,,voting,99
99117271,-0.0588550552119196,LAUTENBERG,FRANK,S,NJ,M,D,,voting,99
99117310,-0.0352410259632184,YOUNG,C.,H,FL,M,R,8,voting,99
99117351,-0.0523123583092353,BAUCUS,MAX,S,MT,M,D,,voting,99
99117411,-0.0125736036680864,HARKIN,THOMAS,S,IA,M,D,,voting,99
99117441,-0.0349169910136725,LEVIN,CARL,S,MI,M,D,,voting,99
99117461,-0.0658413217234043,ROCKEFELLER,JOHN,S,WV,M,D,,voting,99
99117580,-0.0735062101621312,DINGELL,JOHN,H,MI,M,D,16,voting,99
99117630,-0.0715650736666667,HALL,RALPH,H,TX,M,D,4,voting,99
99117740,-0.026426377481579,MILLER,GEORGE,H,CA,M,D,7,voting,99
99117780,-0.0454207978094118,PETRI,THOMAS,H,WI,M,R,6,voting,99
99117790,-0.0584036068285714,RAHALL,NICK,H,WV,M,D,4,voting,99
99117860,-0.0371821775684016,WAXMAN,HENRY,H,CA,M,D,24,voting,99
99117870,-0.024738268488,WOLF,FRANK,H,VA,M,R,10,voting,99
99118020,0.0376037935068182,COBLE,HOWARD,H,NC,M,R,6,voting,99
99118130,-0.0647538660181818,CARPER,THOMAS,H,DE,M,D,0,voting,99
99118171,-0.0411576800916974,HATCH,ORRIN,S,UT,M,R,,voting,99
99118210,-0.0251847034133083,NELSON,BILL,H,FL,M,D,11,voting,99
99118291,-0.0195337409451754,COCHRAN,THAD,S,MS,M,R,,voting,99
99118320,0.00884770798884146,DURBIN,RICHARD,H,IL,M,D,20,voting,99
99118361,-0.0589260574696196,MCCONNELL,MITCH,S,KY,M,R,,voting,99
99118400,0.00104824989642857,ROBERTS,PAT,H,KS,M,R,1,voting,99
99118540,-0.000936676515652174,BARTON,JOE,H,TX,M,R,6,voting,99
99118700,-0.0012669455855814,BOXER,BARBARA,H,CA,F,D,6,voting,99
99118970,-0.0154117384012658,COATS,DANIEL,H,IN,M,R,4,voting,99
99119030,-0.0165482889831633,CONYERS,JOHN,H,MI,M,D,1,voting,99
99119040,-0.0582560632642857,COOPER,JIM,H,TN,M,D,4,voting,99
99119591,-0.0575518824078246,GRASSLEY,CHARLES,S,IA,M,R,,voting,99
99119830,-0.00533309749128205,HOYER,STENY,H,MD,M,D,5,voting,99
99120010,-0.0339930382258333,KAPTUR,MARCY,H,OH,F,D,9,voting,99
99120181,-0.0170113251347232,LEAHY,PATRICK,S,VT,M,D,,voting,99
99120210,-0.00266528277516778,LEVIN,SANDER,H,MI,M,D,17,voting,99
99120370,-0.015778191429023,MARKEY,EDWARD,H,MA,M,D,7,voting,99
99120390,-0.0264521773643464,MCCAIN,JOHN,H,AZ,M,R,1,voting,99
99120530,-0.0455083772671053,MIKULSKI,BARBARA,H,MD,F,D,3,voting,99
99120930,0.00527806308198198,RANGEL,CHARLES,H,NY,M,D,16,voting,99
99120960,-0.0393265643655738,REID,HARRY,H,NV,M,D,1,voting,99
99121030,-0.0526086688201667,ROGERS,HAROLD,H,KY,M,R,5,voting,99
99121250,-0.0144579154670886,SCHUMER,CHARLES,H,NY,M,D,10,voting,99
99121310,-0.0438487171575343,SENSENBRENNER,F.,H,WI,M,R,9,voting,99
99121350,-0.0505455917690909,SHELBY,RICHARD,H,AL,M,D,7,voting,99
99121440,-0.0146316980316456,SMITH,CHRISTOPHER,H,NJ,M,R,4,voting,99
99121640,0.000552272138095238,VISCLOSKY,PETER,H,IN,M,D,1,voting,99
99121790,-0.0625253089814815,WYDEN,RON,H,OR,M,D,3,voting,99
99121820,-0.069167853450495,YOUNG,DON,H,AK,M,R,0,voting,99
100106591,-0.0188725715272556,CHILES,LAWTON,S,FL,M,D,,voting,100
100106671,-0.0356359015393204,EVANS,DANIEL,S,WA,M,R,,voting,100
100106741,-0.0276042017942289,HECHT,JACOB,S,NV,M,R,,voting,100
100106851,-0.0396407318791143,MELCHER,JOHN,S,MT,M,D,,voting,100
100106921,-0.0425455027191992,PROXMIRE,WILLIAM,S,WI,M,D,,voting,100
100106981,-0.0342283482283654,STAFFORD,ROBERT,S,VT,M,R,,voting,100
100106991,-0.000116604239520958,STENNIS,JOHN,S,MS,M,D,,voting,100
100107001,-0.0592419908116279,TRIBLE,PAUL,S,VA,M,R,,voting,100
100107031,-0.012419134338554,WEICKER,LOWELL,S,CT,M,R,,voting,100
100107081,-0.0238039869692308,ZORINSKY,EDWARD,S,NE,M,D,,voting,100
100107101,-0.0203114027571148,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,100
100107131,-0.0289963048772271,BOSCHWITZ,RUDOLPH,S,MN,M,R,,voting,100
100107311,-0.00601719549754688,HUMPHREY,GORDON,S,NH,M,R,,voting,100
100107391,-0.0379734299366797,MCCLURE,JAMES,S,ID,M,R,,voting,100
100107571,-0.0475876557511161,SANFORD,JAMES,S,NC,M,D,,voting,100
100107591,-0.0260639348326145,ADAMS,BROCKMAN,S,WA,M,D,,voting,100
100107600,-0.00794590446072917,BADHAM,ROBERT,H,CA,M,R,40,voting,100
100107610,-0.0528514226425,BIAGGI,MARIO,H,NY,M,D,19,voting,100
100107620,-0.0227990220960674,BOLAND,EDWARD,H,MA,M,D,2,voting,100
100107630,-0.0118968263,BONER,WILLIAM,H,TN,M,D,5,voting,100
100107640,-0.0506398171780583,BONKER,DON,H,WA,M,D,3,voting,100
100107650,-0.0133820474305556,BOULTER,ELDON,H,TX,M,R,13,voting,100
100107660,0.0356391375,BURTON,SALA,H,CA,F,D,5,voting,100
100107670,0.00053050342,CHAPPELL,WILLIAM,H,FL,M,D,4,voting,100
100107681,-0.0137505479809767,CRANSTON,ALAN,S,CA,M,D,,voting,100
100107690,-0.0335397786666667,DANIEL,WILBUR,H,VA,M,D,5,voting,100
100107700,-0.0480514605578947,DAUB,HAROLD,H,NE,M,R,2,voting,100
100107710,-0.0163220825223529,DAVIS,JACK,H,IL,M,R,4,voting,100
100107720,-0.0327235994,DIOGUARDI,JOSEPH,H,NY,M,R,20,voting,100
100107731,-0.0183468584721006,DIXON,ALAN,S,IL,M,D,,voting,100
100107740,-0.00256015833333333,DOWDY,CHARLES,H,MS,M,D,4,voting,100
100107750,-0.0518133609388889,DUNCAN,JOHN,H,TN,M,R,2,voting,100
100107761,-0.00706654859462366,FOWLER,WYCHE,S,GA,M,D,,voting,100
100107771,-0.0767746367346154,GARN,EDWIN,S,UT,M,R,,voting,100
100107780,0.00450959824444444,GRAY,KENNETH,H,IL,M,D,22,voting,100
100107790,-0.0451373720583851,HOWARD,JAMES,H,NJ,M,D,3,voting,100
100107800,0.000677924002237289,JONES,ED,H,TN,M,D,8,voting,100
100107811,-0.0368333317735088,KARNES,DAVID,S,NE,M,R,,voting,100
100107821,-0.0406819458863636,KASTEN,ROBERT,S,WI,M,R,,voting,100
100107830,0.0112294822061321,KEMP,JACK,H,NY,M,R,31,voting,100
100107840,-0.0155626964686275,KONNYU,ERNEST,H,CA,M,R,12,voting,100
100107850,-0.0368842481182609,LATTA,DELBERT,H,OH,M,R,5,voting,100
100107860,-0.00203401864356436,LOWRY,MICHAEL,H,WA,M,D,7,voting,100
100107870,-0.0462099249352113,LUJAN,MANUEL,H,NM,M,R,1,voting,100
100107880,0.0321580155777778,MACKAY,KENNETH,H,FL,M,D,6,voting,100
100107890,0.00172928028333333,MCKINNEY,STEWART,H,CT,M,R,4,voting,100
100107900,-0.0210997699855629,MICA,DANIEL,H,FL,M,D,14,voting,100
100107910,-0.041976965729,NICHOLS,WILLIAM,H,AL,M,D,3,voting,100
100107920,0.00517139557,PRICE,CHARLES,H,IL,M,D,21,voting,100
100107931,-0.0143222960882278,QUAYLE,JAMES,S,IN,M,R,,voting,100
100107940,-0.0575023438997541,RODINO,PETER,H,NJ,M,D,10,voting,100
100107950,-0.0140932850136364,ROEMER,CHARLES,H,LA,M,D,4,voting,100
100107961,-0.0424362655975664,RUDMAN,WARREN,S,NH,M,R,,voting,100
100107970,-0.0799994368726191,ST. GERMAIN,FERNAND,H,RI,M,D,1,voting,100
100107980,0.00451370006222222,STRATTON,SAMUEL,H,NY,M,D,23,voting,100
100107990,-0.0169222477592593,SUNIA,FOFO,H,AS,M,D,0,nonvoting,100
100108000,0.0313162729230769,SWEENEY,DAVID,H,TX,M,R,14,voting,100
100108010,-0.028874363547973,SWINDALL,PATRICK,H,GA,M,R,4,voting,100
100108021,-0.0199771659446567,SYMMS,STEVEN,S,ID,M,R,,voting,100
100108030,-0.0622105087596154,TAYLOR,GENE,H,MO,M,R,7,voting,100
100108041,-0.0255125143894558,WIRTH,TIMOTHY,S,CO,M,D,,voting,100
100108050,-0.0725146880796296,WORTLEY,GEORGE,H,NY,M,R,27,voting,100
100108060,-0.0285577755274194,BATES,JIM,H,CA,M,D,44,voting,100
100108071,-0.0458057229999623,BENTSEN,LLOYD,S,TX,M,D,,voting,100
100108080,0.000313846097014926,BOGGS,CORINNE,H,LA,F,D,2,voting,100
100108090,-0.0538022359019231,BOSCO,DOUGLAS,H,CA,M,D,1,voting,100
100108100,-0.0422958156793814,BRENNAN,JOSEPH,H,ME,M,D,1,voting,100
100108110,0.0169616486146552,BUECHNER,JOHN,H,MO,M,R,2,voting,100
100108121,-0.0459445480377679,BURDICK,QUENTIN,S,ND,M,D,,voting,100
100108130,0.00332391585949153,CHENEY,RICHARD,H,WY,M,R,0,voting,100
100108140,-0.0195379730565217,CLARKE,JAMES,H,NC,M,D,11,voting,100
100108150,0.00891964877568345,COELHO,ANTHONY,H,CA,M,D,15,voting,100
100108160,-0.0290632397907692,COURTER,JAMES,H,NJ,M,R,12,voting,100
100108170,-0.0136635401954545,CROCKETT,GEORGE,H,MI,M,D,13,voting,100
100108181,-0.063108507388095,DANFORTH,JOHN,S,MO,M,R,,voting,100
100108191,-0.0481555009718499,DECONCINI,DENNIS,S,AZ,M,D,,voting,100
100108211,-0.0396442967661801,DURENBERGER,DAVID,S,MN,M,R,,voting,100
100108220,-0.0372822366363636,DYSON,ROYDEN,H,MD,M,D,1,voting,100
100108230,-0.0380259323469697,FAUNTROY,WALTER,H,DC,M,D,0,nonvoting,100
100108240,-0.0452807347521739,FLIPPO,RONNIE,H,AL,M,D,5,voting,100
100108250,-0.0847914404486486,FLORIO,JAMES,H,NJ,M,D,1,voting,100
100108260,-0.046016067380318,FRENZEL,WILLIAM,H,MN,M,R,3,voting,100
100108270,-0.0057578755815534,GARCIA,ROBERT,H,NY,M,D,18,voting,100
100108280,-0.00337849385833333,GRANT,JAMES,H,FL,M,D,2,voting,100
100108290,-0.0116086076509434,HAWKINS,AUGUSTUS,H,CA,M,D,29,voting,100
100108301,-0.0729426453036557,HEINZ,HENRY,S,PA,M,R,,voting,100
100108310,-0.07315501278,HILER,JOHN,H,IN,M,R,3,voting,100
100108320,-0.0869296048068966,KASTENMEIER,ROBERT,H,WI,M,D,2,voting,100
100108330,-0.0233432825882353,LEATH,JAMES,H,TX,M,D,11,voting,100
100108340,0.0425762507561446,LELAND,GEORGE,H,TX,M,D,18,voting,100
100108350,-0.0562815093732759,LUKEN,THOMAS,H,OH,M,D,1,voting,100
100108360,0.0219697912057143,LUKENS,DONALD,H,OH,M,R,8,voting,100
100108370,0.0407304289573171,MARTIN,LYNN,H,IL,F,R,16,voting,100
100108381,-0.0265540921459596,MATSUNAGA,SPARK,S,HI,M,D,,voting,100
100108391,-0.052678173355626,METZENBAUM,HOWARD,S,OH,M,D,,voting,100
100108401,-0.0413926413594972,MITCHELL,GEORGE,S,ME,M,D,,voting,100
100108410,-0.0377077075415385,MOLINARI,GUY,H,NY,M,R,14,voting,100
100108420,-0.0326699809445614,MORRISON,BRUCE,H,CT,M,D,3,voting,100
100108430,-0.0457144815421053,NIELSON,HOWARD,H,UT,M,R,3,voting,100
100108440,-0.0664851784104575,PARRIS,STANFORD,H,VA,M,R,8,voting,100
100108450,-0.0215939194,PASHAYAN,CHARLES,H,CA,M,R,17,voting,100
100108460,-0.0186119945807194,PEPPER,CLAUDE,H,FL,M,D,18,voting,100
100108471,-0.0363628649295739,RIEGLE,DONALD,S,MI,M,D,,voting,100
100108480,-0.0199377677513514,ROBINSON,TOMMY,H,AR,M,D,2,voting,100
100108490,0.0148947867715909,ROWLAND,JOHN,H,CT,M,R,5,voting,100
100108500,-0.0241653444366667,SAIKI,PATRICIA,H,HI,F,R,1,voting,100
100108511,-0.0552490249550259,SASSER,JAMES,S,TN,M,D,,voting,100
100108520,-0.0552815650384615,SCHNEIDER,CLAUDINE,H,RI,F,R,2,voting,100
100108530,-0.00374829550408163,SCHUETTE,BILL,H,MI,M,R,10,voting,100
100108540,-0.0600773127540351,SHUMWAY,NORMAN,H,CA,M,R,14,voting,100
100108580,-0.0368723544956044,SMITH,VIRGINIA,H,NE,F,R,3,voting,100
100108590,-0.0418837497042857,STANGELAND,ARLAN,H,MN,M,R,7,voting,100
100108600,-0.0251285866915966,TAUKE,THOMAS,H,IA,M,R,2,voting,100
100108610,-0.0427601972983607,WALGREN,DOUGLAS,H,PA,M,D,18,voting,100
100108621,-0.0264596637640351,WALLOP,MALCOLM,S,WY,M,R,,voting,100
100108630,-0.0781014272619048,WHITTAKER,ROBERT,H,KS,M,R,5,voting,100
100108641,-0.0238999370082745,WILSON,PETE,S,CA,M,R,,voting,100
100108650,0.0164927160746667,WRIGHT,JAMES,H,TX,M,D,12,voting,100
100108670,-0.0130974290810256,ALEXANDER,WILLIAM,H,AR,M,D,1,voting,100
100108680,-0.0703703450829496,ANDERSON,GLENN,H,CA,M,D,32,voting,100
100108690,-0.0544810506223158,ANNUNZIO,FRANK,H,IL,M,D,11,voting,100
100108700,-0.0382559197,ANTHONY,BERYL,H,AR,M,D,4,voting,100
100108710,-0.00473404299803922,ATKINS,CHESTER,H,MA,M,D,5,voting,100
100108720,-0.0120412799397849,AUCOIN,LES,H,OR,M,D,1,voting,100
100108730,-0.124261706133333,BARNARD,DRUIE,H,GA,M,D,10,voting,100
100108740,-0.0510968657080169,BARTLETT,HARRY,H,TX,M,R,3,voting,100
100108750,-0.0510767698357778,BENNETT,CHARLES,H,FL,M,D,3,voting,100
100108760,0.00570399876428571,BLAZ,BEN,H,GU,M,R,0,nonvoting,100
100108771,-0.0139932820842826,BOREN,DAVID,S,OK,M,D,,voting,100
100108781,-0.0402002723396522,BRADLEY,WILLIAM,S,NJ,M,D,,voting,100
100108790,0.00255451324590909,BROOMFIELD,WILLIAM,H,MI,M,R,18,voting,100
100108800,-0.00408849092328767,BROWN,GEORGE,H,CO,M,R,4,voting,100
100108810,-0.0289391496263889,BRUCE,TERRY,H,IL,M,D,19,voting,100
100108820,-0.0270734896457627,BUSTAMANTE,ALBERT,H,TX,M,D,23,voting,100
100108830,-0.0194379154568966,BYRON,BEVERLY,H,MD,F,D,6,voting,100
100108840,-0.0295584955109589,CHANDLER,RODNEY,H,WA,M,R,8,voting,100
100108851,-0.0398733081860502,COHEN,WILLIAM,S,ME,M,R,,voting,100
100108860,-0.00524759435938889,COLEMAN,EARL,H,MO,M,R,6,voting,100
100108880,-0.0340406567027843,CONTE,SILVIO,H,MA,M,R,1,voting,100
100108890,-0.0394620194568627,COUGHLIN,ROBERT,H,PA,M,R,13,voting,100
100108910,-0.0274717303389565,DANNEMEYER,WILLIAM,H,CA,M,R,39,voting,100
100108920,-0.0829216959582524,DAVIS,ROBERT,H,MI,M,R,11,voting,100
100108930,-0.00358091723721312,DICKINSON,WILLIAM,H,AL,M,R,2,voting,100
100108940,-0.045376738504878,DONNELLY,BRIAN,H,MA,M,D,11,voting,100
100108950,0.00906679823544643,DOWNEY,THOMAS,H,NY,M,D,2,voting,100
100108960,-0.0307188712944445,DWYER,BERNARD,H,NJ,M,D,6,voting,100
100108970,0.00719260927274783,DYMALLY,MERVYN,H,CA,M,D,31,voting,100
100108980,-0.0355053488285714,EARLY,JOSEPH,H,MA,M,D,3,voting,100
100108990,-0.0415230958993421,ECKART,DENNIS,H,OH,M,D,11,voting,100
100109000,0.0157781548472222,EDWARDS,MARVIN,H,OK,M,R,5,voting,100
100109010,-0.026621948385,ERDREICH,BEN,H,AL,M,D,6,voting,100
100109021,0.00915549290092575,EXON,J.,S,NE,M,D,,voting,100
100109030,-0.00465446249736508,FASCELL,DANTE,H,FL,M,D,19,voting,100
100109040,-0.015413336875,FEIGHAN,EDWARD,H,OH,M,D,19,voting,100
100109050,-0.0271684057705882,FUSTER,JAIME,H,PR,M,D,0,nonvoting,100
100109060,-0.045880036859641,GAYDOS,JOSEPH,H,PA,M,D,20,voting,100
100109071,-0.046589437751134,GORE,ALBERT,S,TN,M,D,,voting,100
100109080,0.00573220615225806,GRAY,WILLIAM,H,PA,M,D,2,voting,100
100109090,-0.0157460379336957,GREEN,SEDGWICK,H,NY,M,R,15,voting,100
100109100,-0.0240866556529412,GUARINI,FRANK,H,NJ,M,D,14,voting,100
100109110,-0.0531645884230303,HAMMERSCHMIDT,JOHN,H,AR,M,R,3,voting,100
100109120,-0.0370663345676923,HARRIS,CLAUDE,H,AL,M,D,7,voting,100
100109130,0.05496947,HATCHER,CHARLES,H,GA,M,D,2,voting,100
100109141,-0.00484363519540046,HATFIELD,MARK,S,OR,M,R,,voting,100
100109150,-0.0171410974596296,HAYES,CHARLES,H,IL,M,D,1,voting,100
100109161,-0.0432388915995143,HEFLIN,HOWELL,S,AL,M,D,,voting,100
100109170,-0.0111698426083333,HERTEL,DENNIS,H,MI,M,D,14,voting,100
100109180,0.0462934884916667,HOLLOWAY,CLYDE,H,LA,M,R,8,voting,100
100109190,-0.00713412907714286,HOPKINS,LARRY,H,KY,M,R,6,voting,100
100109210,-0.0417733461245139,HORTON,FRANK,H,NY,M,R,29,voting,100
100109220,-0.0199835093776984,HUBBARD,CARROLL,H,KY,M,D,1,voting,100
100109230,-0.000533212245087719,HUCKABY,THOMAS,H,LA,M,D,5,voting,100
100109240,-0.0621261178333333,IRELAND,ANDREW,H,FL,M,R,10,voting,100
100109260,-0.0770175232777778,JENKINS,EDGAR,H,GA,M,D,9,voting,100
100109271,-0.0193433984207404,JOHNSTON,JOHN,S,LA,M,D,,voting,100
100109290,-0.0772536687000633,JONES,WALTER,H,NC,M,D,1,voting,100
100109300,-0.0570055794289474,JONTZ,JAMES,H,IN,M,D,5,voting,100
100109311,-0.0381564884203488,KASSEBAUM,NANCY,S,KS,F,R,,voting,100
100109320,-0.0328284078947368,KOLTER,JOSEPH,H,PA,M,D,4,voting,100
100109330,-0.0351141881798913,KOSTMAYER,PETER,H,PA,M,D,8,voting,100
100109340,-0.0258980076374889,LAGOMARSINO,ROBERT,H,CA,M,R,19,voting,100
100109350,-0.0401611090294186,LEHMAN,WILLIAM,H,FL,M,D,17,voting,100
100109360,-0.075644881278453,LENT,NORMAN,H,NY,M,R,4,voting,100
100109370,-0.00899917789090909,LEVINE,MELDON,H,CA,M,D,27,voting,100
100109380,-0.0204250154511628,LOWERY,WILLIAM,H,CA,M,R,41,voting,100
100109400,-0.026695151067218,MADIGAN,EDWARD,H,IL,M,R,15,voting,100
100109410,-0.0426779006771818,MARLENEE,RONALD,H,MT,M,R,2,voting,100
100109420,0.00572389652941176,MARTIN,DAVID,H,NY,M,R,26,voting,100
100109430,-0.00709248593580247,MAVROULES,NICHOLAS,H,MA,M,D,6,voting,100
100109440,0.0197537204473684,MCEWEN,BOB,H,OH,M,R,6,voting,100
100109450,-0.0616480547387097,MCGRATH,RAYMOND,H,NY,M,R,5,voting,100
100109460,-0.00590417460411765,MCHUGH,MATTHEW,H,NY,M,D,28,voting,100
100109470,-0.0622076108225,MCMILLEN,CHARLES,H,MD,M,D,4,voting,100
100109480,-0.00467151940540541,MILLER,CLARENCE,H,OH,M,R,10,voting,100
100109490,-0.0238820258457143,MILLER,JOHN,H,WA,M,R,1,voting,100
100109500,-0.0272562586183333,MOODY,JIM,H,WI,M,D,5,voting,100
100109510,-0.0192873139088235,MORRISON,SIDNEY,H,WA,M,R,4,voting,100
100109520,-0.00291988731111111,MRAZEK,ROBERT,H,NY,M,D,3,voting,100
100109530,-0.00249772007052631,NAGLE,DAVID,H,IA,M,D,3,voting,100
100109550,-0.0595791525675676,NOWAK,HENRY,H,NY,M,D,33,voting,100
100109561,0.00964893372712656,NUNN,SAMUEL,S,GA,M,D,,voting,100
100109570,-0.0177231132229245,OAKAR,MARY,H,OH,F,D,20,voting,100
100109580,-0.0143916126111111,OLIN,JAMES,H,VA,M,D,6,voting,100
100109590,-0.0313512060714286,OWENS,DOUGLAS,H,UT,M,D,2,voting,100
100109600,-0.0342969405028571,PATTERSON,ELIZABETH,H,SC,F,D,4,voting,100
100109610,-0.0453251480242424,PEASE,DONALD,H,OH,M,D,13,voting,100
100109621,-0.0116059712496394,PELL,CLAIBORNE,S,RI,M,D,,voting,100
100109630,0.017920716875,PERKINS,CARL,H,KY,M,D,7,voting,100
100109641,-0.0292591842498193,PRESSLER,LARRY,S,SD,M,R,,voting,100
100109651,-0.0412771701703175,PRYOR,DAVID,S,AR,M,D,,voting,100
100109660,-0.00111123143960784,PURSELL,CARL,H,MI,M,R,2,voting,100
100109670,-0.0431689059725,RAY,RICHARD,H,GA,M,D,3,voting,100
100109680,-0.0292195297988281,RHODES,JOHN,H,AZ,M,R,1,voting,100
100109690,-0.0545106091457627,RINALDO,MATTHEW,H,NJ,M,R,7,voting,100
100109700,-0.00201062762285714,RITTER,DONALD,H,PA,M,R,15,voting,100
100109710,-0.0176958777113717,ROE,ROBERT,H,NJ,M,D,8,voting,100
100109720,-0.0445770432744444,ROYBAL,EDWARD,H,CA,M,D,25,voting,100
